ward_id_15,region_15,district_15,ward_15,region_10,district_10,ward_10,parent_overlap_pct,ward_id_10
3454,singida,wilaya ya manyoni,saranda,,,,,
3455,singida,wilaya ya manyoni,sasajila,,,,,
3456,singida,wilaya ya manyoni,sasilo,,,,,
3457,singida,wilaya ya manyoni,solya,,,,,
3458,singida,wilaya ya manyoni,tambukareli,,,,,
3459,singida,wilaya ya mkalama,gumanga,,,,,
3460,singida,wilaya ya mkalama,ibaga,,,,,
3461,singida,wilaya ya mkalama,iguguno,,,,,
3462,singida,wilaya ya mkalama,ilunda,,,,,
3463,singida,wilaya ya mkalama,kikhonda,,,,,
3464,singida,wilaya ya mkalama,kinampundu,,,,,
3465,singida,wilaya ya mkalama,kinyangiri,,,,,
3466,singida,wilaya ya mkalama,matongo,,,,,
3467,singida,wilaya ya mkalama,miganga,,,,,
3468,singida,wilaya ya mkalama,mpambala,,,,,
3469,singida,wilaya ya mkalama,msingi,,,,,
3470,singida,wilaya ya mkalama,mwanga,,,,,
3471,singida,wilaya ya mkalama,mwangeza,,,,,
3472,singida,wilaya ya mkalama,nduguti,,,,,
3473,singida,wilaya ya mkalama,nkalakala,,,,,
3474,singida,wilaya ya mkalama,nkinto,,,,,
3475,singida,wilaya ya mkalama,tumuli,,,,,
3476,singida,wilaya ya singida,ikhanoda,,,,,
3477,singida,wilaya ya singida,ilongero,,,,,
3478,singida,wilaya ya singida,itaja,,,,,
3479,singida,wilaya ya singida,kijota,,,,,
3480,singida,wilaya ya singida,kinyagigi,,,,,
3481,singida,wilaya ya singida,kinyeto,,,,,
3482,singida,wilaya ya singida,maghojoa,,,,,
3483,singida,wilaya ya singida,makuro,,,,,
3484,singida,wilaya ya singida,merya,,,,,
3485,singida,wilaya ya singida,mgori,,,,,
3486,singida,wilaya ya singida,mrama,,,,,
3487,singida,wilaya ya singida,msange,,,,,
3488,singida,wilaya ya singida,msisi,,,,,
3489,singida,wilaya ya singida,mtinko,,,,,
3490,singida,wilaya ya singida,mudida,,,,,
3491,singida,wilaya ya singida,mughamo,,,,,
3492,singida,wilaya ya singida,mughunga,,,,,
3493,singida,wilaya ya singida,mwasauya,,,,,
3494,singida,wilaya ya singida,ngimu,,,,,
3495,singida,wilaya ya singida,ntonge,,,,,
3496,singida,wilaya ya singida,ughandi,,,,,
3497,tabora,manispaa ya tabora,chemchem,,,,,
3498,tabora,manispaa ya tabora,cheyo,,,,,
3499,tabora,manispaa ya tabora,gongoni,,,,,
3500,tabora,manispaa ya tabora,ifucha,,,,,
3501,tabora,manispaa ya tabora,ikomwa,,,,,
3502,tabora,manispaa ya tabora,ipuli,,,,,
3503,tabora,manispaa ya tabora,isevya,,,,,
3504,tabora,manispaa ya tabora,itetemia,,,,,
3505,tabora,manispaa ya tabora,itonjanda,,,,,
3506,tabora,manispaa ya tabora,kabila,,,,,
3507,tabora,manispaa ya tabora,kakola,,,,,
3508,tabora,manispaa ya tabora,kalunde,,,,,
3509,tabora,manispaa ya tabora,kanyenye,,,,,
3510,tabora,manispaa ya tabora,kidongochekundu,,,,,
3511,tabora,manispaa ya tabora,kiloleni,,,,,
3512,tabora,manispaa ya tabora,kitete,,,,,
3513,tabora,manispaa ya tabora,malolo,,,,,
3514,tabora,manispaa ya tabora,mapambano,,,,,
3515,tabora,manispaa ya tabora,mbugani,,,,,
3516,tabora,manispaa ya tabora,misha,,,,,
3517,tabora,manispaa ya tabora,mpela,,,,,
3518,tabora,manispaa ya tabora,mtendeni,,,,,
3519,tabora,manispaa ya tabora,mwinyi,,,,,
3520,tabora,manispaa ya tabora,ndevelwa,,,,,
3521,tabora,manispaa ya tabora,ngambo,,,,,
3522,tabora,manispaa ya tabora,ntalikwa,,,,,
3523,tabora,manispaa ya tabora,tambukareli,,,,,
3524,tabora,manispaa ya tabora,tumbi,,,,,
3525,tabora,manispaa ya tabora,uyui,,,,,
3526,tabora,mji wa nzega,ijanija,,,,,
3527,tabora,mji wa nzega,itilo,,,,,
3528,tabora,mji wa nzega,kitangili,,,,,
3529,tabora,mji wa nzega,mbogwe,,,,,
3530,tabora,mji wa nzega,miguwa,,,,,
3531,tabora,mji wa nzega,mwanzoli,,,,,
3532,tabora,mji wa nzega,nzega mjini magharibi,,,,,
3533,tabora,mji wa nzega,nzega mjini mashariki,,,,,
3534,tabora,mji wa nzega,nzega ndogo,,,,,
3535,tabora,mji wa nzega,uchama,,,,,
3536,tabora,wilaya ya igunga,bukoko,,,,,
3537,tabora,wilaya ya igunga,chabutwa,,,,,
3538,tabora,wilaya ya igunga,chomachankola,,,,,
3539,tabora,wilaya ya igunga,iborogelo,,,,,
3540,tabora,wilaya ya igunga,igoweko,,,,,
3541,tabora,wilaya ya igunga,igunga,,,,,
3542,tabora,wilaya ya igunga,igurubi,,,,,
3543,tabora,wilaya ya igunga,isakamaliwa,,,,,
3544,tabora,wilaya ya igunga,itumba,,,,,
3545,tabora,wilaya ya igunga,itunduru,,,,,
3546,tabora,wilaya ya igunga,kininginila,,,,,
3547,tabora,wilaya ya igunga,kinungu,,,,,
3548,tabora,wilaya ya igunga,kitangili,,,,,
3549,tabora,wilaya ya igunga,lugubu,,,,,
3550,tabora,wilaya ya igunga,mbutu,,,,,
3551,tabora,wilaya ya igunga,mtunguru,,,,,
3552,tabora,wilaya ya igunga,mwamakoma,,,,,
3553,tabora,wilaya ya igunga,mwamala,,,,,
3554,tabora,wilaya ya igunga,mwamashiga,,,,,
3555,tabora,wilaya ya igunga,mwamashimba,,,,,
3556,tabora,wilaya ya igunga,mwashikumbili,,,,,
3557,tabora,wilaya ya igunga,mwisi,,,,,
3558,tabora,wilaya ya igunga,nanga,,,,,
3559,tabora,wilaya ya igunga,ndembezi,,,,,
3560,tabora,wilaya ya igunga,ngulu,,,,,
3561,tabora,wilaya ya igunga,nguvumoja,,,,,
3562,tabora,wilaya ya igunga,nkinga,,,,,
3563,tabora,wilaya ya igunga,ntobo,,,,,
3564,tabora,wilaya ya igunga,nyandekwa,,,,,
3565,tabora,wilaya ya igunga,simbo,,,,,
3566,tabora,wilaya ya igunga,sungwizi,,,,,
3567,tabora,wilaya ya igunga,tambalale,,,,,
3568,tabora,wilaya ya igunga,ugaka,,,,,
3569,tabora,wilaya ya igunga,uswaya,,,,,
3570,tabora,wilaya ya igunga,ziba,,,,,
3571,tabora,wilaya ya kaliua,ichemba,,,,,
3572,tabora,wilaya ya kaliua,igagala,,,,,
3573,tabora,wilaya ya kaliua,igwisi,,,,,
3574,tabora,wilaya ya kaliua,itege,,,,,
3575,tabora,wilaya ya kaliua,kaliua,,,,,
3576,tabora,wilaya ya kaliua,kamsekwa,,,,,
3577,tabora,wilaya ya kaliua,kanoge,,,,,
3578,tabora,wilaya ya kaliua,kashishi,,,,,
3579,tabora,wilaya ya kaliua,kazaroho,,,,,
3580,tabora,wilaya ya kaliua,konanne,,,,,
3581,tabora,wilaya ya kaliua,makingi,,,,,
3582,tabora,wilaya ya kaliua,mwongozo,,,,,
3583,tabora,wilaya ya kaliua,nwande,,,,,
3584,tabora,wilaya ya kaliua,sasu,,,,,
3585,tabora,wilaya ya kaliua,seleli,,,,,
3586,tabora,wilaya ya kaliua,silambo,,,,,
3587,tabora,wilaya ya kaliua,ufukutwa,,,,,
3588,tabora,wilaya ya kaliua,ugunga,,,,,
3589,tabora,wilaya ya kaliua,ukumbisiganga,,,,,
3590,tabora,wilaya ya kaliua,usenye,,,,,
3591,tabora,wilaya ya kaliua,ushokola,,,,,
3592,tabora,wilaya ya kaliua,usimba,,,,,
3593,tabora,wilaya ya kaliua,usinge,,,,,
3594,tabora,wilaya ya kaliua,uyowa,,,,,
3595,tabora,wilaya ya kaliua,zugimlole,,,,,
3596,tabora,wilaya ya nzega,budushi,,,,,
3597,tabora,wilaya ya nzega,bukene,,,,,
3598,tabora,wilaya ya nzega,igusule,,,,,
3599,tabora,wilaya ya nzega,ikindwa,,,,,
3600,tabora,wilaya ya nzega,isagenhe,,,,,
3601,tabora,wilaya ya nzega,isanzu,,,,,
3602,tabora,wilaya ya nzega,itobo,,,,,
3603,tabora,wilaya ya nzega,kamanhalanga,,,,,
3604,tabora,wilaya ya nzega,karitu,,,,,
3605,tabora,wilaya ya nzega,kasela,,,,,
3606,tabora,wilaya ya nzega,lusu,,,,,
3607,tabora,wilaya ya nzega,magengati,,,,,
3608,tabora,wilaya ya nzega,mambali,,,,,
3609,tabora,wilaya ya nzega,mbagwa,,,,,
3610,tabora,wilaya ya nzega,mbutu,,,,,
3611,tabora,wilaya ya nzega,milambo itobo,,,,,
3612,tabora,wilaya ya nzega,mizibaziba,,,,,
3613,tabora,wilaya ya nzega,mogwa,,,,,
3614,tabora,wilaya ya nzega,muhugi,,,,,
3615,tabora,wilaya ya nzega,mwakashanhala,,,,,
3616,tabora,wilaya ya nzega,mwamala,,,,,
3617,tabora,wilaya ya nzega,mwangoye,,,,,
3618,tabora,wilaya ya nzega,mwantundu,,,,,
3619,tabora,wilaya ya nzega,mwasala,,,,,
3620,tabora,wilaya ya nzega,nata,,,,,
3621,tabora,wilaya ya nzega,ndala,,,,,
3622,tabora,wilaya ya nzega,nkiniziwa,,,,,
3623,tabora,wilaya ya nzega,puge,,,,,
3624,tabora,wilaya ya nzega,semembela,,,,,
3625,tabora,wilaya ya nzega,shigamba,,,,,
3626,tabora,wilaya ya nzega,sigili,,,,,
3627,tabora,wilaya ya nzega,tongi,,,,,
3628,tabora,wilaya ya nzega,uduka,,,,,
3629,tabora,wilaya ya nzega,ugembe,,,,,
3630,tabora,wilaya ya nzega,utwigu,,,,,
3631,tabora,wilaya ya nzega,wela,,,,,
3632,tabora,wilaya ya sikonge,chabutwa,,,,,
3633,tabora,wilaya ya sikonge,igigwa,,,,,
3634,tabora,wilaya ya sikonge,ipole,,,,,
3635,tabora,wilaya ya sikonge,kiloleli,,,,,
3636,tabora,wilaya ya sikonge,kiloli,,,,,
3637,tabora,wilaya ya sikonge,kilumbi,,,,,
3638,tabora,wilaya ya sikonge,kipanga,,,,,
3639,tabora,wilaya ya sikonge,kipili,,,,,
3640,tabora,wilaya ya sikonge,kisanga,,,,,
3641,tabora,wilaya ya sikonge,kitunda,,,,,
3642,tabora,wilaya ya sikonge,misheni,,,,,
3643,tabora,wilaya ya sikonge,mkolye,,,,,
3644,tabora,wilaya ya sikonge,mole,,,,,
3645,tabora,wilaya ya sikonge,mpombwe,,,,,
3646,tabora,wilaya ya sikonge,ngoywa,,,,,
3647,tabora,wilaya ya sikonge,nyahua,,,,,
3648,tabora,wilaya ya sikonge,pangale,,,,,
3649,tabora,wilaya ya sikonge,sikonge,,,,,
3650,tabora,wilaya ya sikonge,tutuo,,,,,
3651,tabora,wilaya ya sikonge,usunga,,,,,
3652,tabora,wilaya ya urambo,imalamakoye,,,,,
3653,tabora,wilaya ya urambo,itundu,,,,,
3654,tabora,wilaya ya urambo,kapilula,,,,,
3655,tabora,wilaya ya urambo,kasisi,,,,,
3656,tabora,wilaya ya urambo,kiloleni,,,,,
3657,tabora,wilaya ya urambo,kiyungi,,,,,
3658,tabora,wilaya ya urambo,mchikichini,,,,,
3659,tabora,wilaya ya urambo,muungano,,,,,
3660,tabora,wilaya ya urambo,nsenda,,,,,
3661,tabora,wilaya ya urambo,songambele,,,,,
3662,tabora,wilaya ya urambo,ugala,,,,,
3663,tabora,wilaya ya urambo,ukondamoyo,,,,,
3664,tabora,wilaya ya urambo,urambo,,,,,
3665,tabora,wilaya ya urambo,usisya,,,,,
3666,tabora,wilaya ya urambo,ussoke,,,,,
3667,tabora,wilaya ya urambo,uyogo,,,,,
3668,tabora,wilaya ya urambo,uyumbu,,,,,
3669,tabora,wilaya ya urambo,vumilia,,,,,
3670,tabora,wilaya ya uyui,bukumbi,,,,,
3671,tabora,wilaya ya uyui,goweko,,,,,
3672,tabora,wilaya ya uyui,ibelamilundi,,,,,
3673,tabora,wilaya ya uyui,ibiri,,,,,
3674,tabora,wilaya ya uyui,igalula,,,,,
3675,tabora,wilaya ya uyui,igulungu,,,,,
3676,tabora,wilaya ya uyui,ikongolo,,,,,
3677,tabora,wilaya ya uyui,ilolangulu,,,,,
3678,tabora,wilaya ya uyui,isikizya,,,,,
3679,tabora,wilaya ya uyui,isila,,,,,
3680,tabora,wilaya ya uyui,kalola,,,,,
3681,tabora,wilaya ya uyui,kigwa,,,,,
3682,tabora,wilaya ya uyui,kizengi,,,,,
3683,tabora,wilaya ya uyui,loya,,,,,
3684,tabora,wilaya ya uyui,lutende,,,,,
3685,tabora,wilaya ya uyui,mabama,,,,,
3686,tabora,wilaya ya uyui,magiri,,,,,
3687,tabora,wilaya ya uyui,makazi,,,,,
3688,tabora,wilaya ya uyui,miswaki,,,,,
3689,tabora,wilaya ya uyui,miyenze,,,,,
3690,tabora,wilaya ya uyui,mmale,,,,,
3691,tabora,wilaya ya uyui,ndono,,,,,
3692,tabora,wilaya ya uyui,nsimbo,,,,,
3693,tabora,wilaya ya uyui,nsololo,,,,,
3694,tabora,wilaya ya uyui,nzubuka,,,,,
3695,tabora,wilaya ya uyui,shitage,,,,,
3696,tabora,wilaya ya uyui,tura,,,,,
3697,tabora,wilaya ya uyui,ufuluma,,,,,
3698,tabora,wilaya ya uyui,upuge,,,,,
3699,tabora,wilaya ya uyui,usagari,,,,,
3700,tanga,jiji la tanga,central,,,,,
3701,tanga,jiji la tanga,chongoleani,,,,,
3702,tanga,jiji la tanga,chumbageni,,,,,
3703,tanga,jiji la tanga,duga,,,,,
3704,tanga,jiji la tanga,kiomoni,,,,,
3705,tanga,jiji la tanga,kirare,,,,,
3706,tanga,jiji la tanga,mabawa,,,,,
3707,tanga,jiji la tanga,mabokweni,,,,,
3708,tanga,jiji la tanga,magaoni,,,,,
3709,tanga,jiji la tanga,majengo,,,,,
3710,tanga,jiji la tanga,makorora,,,,,
3711,tanga,jiji la tanga,marungu,,,,,
3712,tanga,jiji la tanga,masiwani,,,,,
3713,tanga,jiji la tanga,maweni,,,,,
3714,tanga,jiji la tanga,mnyanjani,,,,,
3715,tanga,jiji la tanga,msambweni,,,,,
3716,tanga,jiji la tanga,mwanzange,,,,,
3717,tanga,jiji la tanga,mzingani,,,,,
3718,tanga,jiji la tanga,mzizima,,,,,
3719,tanga,jiji la tanga,ngamiani kaskazini,,,,,
3720,tanga,jiji la tanga,ngamiani kati,,,,,
3721,tanga,jiji la tanga,ngamiani kusini,,,,,
3722,tanga,jiji la tanga,nguvumali,,,,,
3723,tanga,jiji la tanga,pongwe,,,,,
3724,tanga,jiji la tanga,tangasisi,,,,,
3725,tanga,jiji la tanga,tongoni,,,,,
3726,tanga,jiji la tanga,usagara,,,,,
3727,tanga,mji wa handeni,chanika,,,,,
3728,tanga,mji wa handeni,kideleko,,,,,
3729,tanga,mji wa handeni,konje,,,,,
3730,tanga,mji wa handeni,kwamagome,,,,,
3731,tanga,mji wa handeni,kwediyamba,,,,,
3732,tanga,mji wa handeni,kwenjugo,,,,,
3733,tanga,mji wa handeni,mabanda,,,,,
3734,tanga,mji wa handeni,malezi,,,,,
3735,tanga,mji wa handeni,mdoe,,,,,
3736,tanga,mji wa handeni,mlimani,,,,,
3737,tanga,mji wa handeni,msasa,,,,,
3738,tanga,mji wa handeni,vibaoni,,,,,
3739,tanga,mji wa korogwe,bagamoyo,,,,,
3740,tanga,mji wa korogwe,kilole,,,,,
3741,tanga,mji wa korogwe,kwa msisi,,,,,
3742,tanga,mji wa korogwe,kwamndolwa,,,,,
3743,tanga,mji wa korogwe,magunga,,,,,
3744,tanga,mji wa korogwe,majengo,,,,,
3745,tanga,mji wa korogwe,manundu,,,,,
3746,tanga,mji wa korogwe,masuguru,,,,,
3747,tanga,mji wa korogwe,mgombezi,,,,,
3748,tanga,mji wa korogwe,mtonga,,,,,
3749,tanga,mji wa korogwe,old korogwe,,,,,
3750,tanga,wilaya ya bumbuli,baga,,,,,
3751,tanga,wilaya ya bumbuli,bumbuli,,,,,
3752,tanga,wilaya ya bumbuli,dule b,,,,,
3753,tanga,wilaya ya bumbuli,funta,,,,,
3754,tanga,wilaya ya bumbuli,kisiwani,,,,,
3755,tanga,wilaya ya bumbuli,kwemkomole,,,,,
3756,tanga,wilaya ya bumbuli,mahezangulu,,,,,
3757,tanga,wilaya ya bumbuli,mamba,,,,,
3758,tanga,wilaya ya bumbuli,mayo,,,,,
3759,tanga,wilaya ya bumbuli,mbuzii,,,,,
3760,tanga,wilaya ya bumbuli,mgwashi,,,,,
3761,tanga,wilaya ya bumbuli,milingano,,,,,
3762,tanga,wilaya ya bumbuli,mponde,,,,,
3763,tanga,wilaya ya bumbuli,nkongoi,,,,,
3764,tanga,wilaya ya bumbuli,soni,,,,,
3765,tanga,wilaya ya bumbuli,tamota,,,,,
3766,tanga,wilaya ya bumbuli,usambara,,,,,
3767,tanga,wilaya ya bumbuli,vuga,,,,,
3768,tanga,wilaya ya handeni,kabuku,,,,,
3769,tanga,wilaya ya handeni,kabuku ndani,,,,,
3770,tanga,wilaya ya handeni,kangata,,,,,
3771,tanga,wilaya ya handeni,kitumbi,,,,,
3772,tanga,wilaya ya handeni,kiva,,,,,
3773,tanga,wilaya ya handeni,komkonga,,,,,
3774,tanga,wilaya ya handeni,kwachaga,,,,,
3775,tanga,wilaya ya handeni,kwaluguru,,,,,
3776,tanga,wilaya ya handeni,kwamatuku,,,,,
3777,tanga,wilaya ya handeni,kwamgwe,,,,,
3778,tanga,wilaya ya handeni,kwamsisi,,,,,
3779,tanga,wilaya ya handeni,kwankonje,,,,,
3780,tanga,wilaya ya handeni,kwasunga,,,,,
3781,tanga,wilaya ya handeni,kwedizinga,,,,,
3782,tanga,wilaya ya handeni,mazingara,,,,,
3783,tanga,wilaya ya handeni,mgambo,,,,,
3784,tanga,wilaya ya handeni,misima,,,,,
3785,tanga,wilaya ya handeni,mkata,,,,,
3786,tanga,wilaya ya handeni,ndolwa,,,,,
3787,tanga,wilaya ya handeni,segera,,,,,
3788,tanga,wilaya ya handeni,sindeni,,,,,
3789,tanga,wilaya ya kilindi,bokwa,,,,,
3790,tanga,wilaya ya kilindi,jaila,,,,,
3791,tanga,wilaya ya kilindi,kibirashi,,,,,
3792,tanga,wilaya ya kilindi,kikunde,,,,,
3793,tanga,wilaya ya kilindi,kilindi,,,,,
3794,tanga,wilaya ya kilindi,kilwa,,,,,
3795,tanga,wilaya ya kilindi,kimbe,,,,,
3796,tanga,wilaya ya kilindi,kisangasa,,,,,
3797,tanga,wilaya ya kilindi,kwediboma,,,,,
3798,tanga,wilaya ya kilindi,kwekivu,,,,,
3799,tanga,wilaya ya kilindi,lwande,,,,,
3800,tanga,wilaya ya kilindi,mabalanga,,,,,
3801,tanga,wilaya ya kilindi,masagalu,,,,,
3802,tanga,wilaya ya kilindi,mkindi,,,,,
3803,tanga,wilaya ya kilindi,msanja,,,,,
3804,tanga,wilaya ya kilindi,mvungwe,,,,,
3805,tanga,wilaya ya kilindi,negero,,,,,
3806,tanga,wilaya ya kilindi,pagwi,,,,,
3807,tanga,wilaya ya kilindi,saunyi,,,,,
3808,tanga,wilaya ya kilindi,songe,,,,,
3809,tanga,wilaya ya kilindi,tunguli,,,,,
3810,tanga,wilaya ya korogwe,bungu,,,,,
3811,tanga,wilaya ya korogwe,chekelei,,,,,
3812,tanga,wilaya ya korogwe,dindira,,,,,
3813,tanga,wilaya ya korogwe,foroforo,,,,,
3814,tanga,wilaya ya korogwe,hale,,,,,
3815,tanga,wilaya ya korogwe,kalalani,,,,,
3816,tanga,wilaya ya korogwe,kerenge,,,,,
3817,tanga,wilaya ya korogwe,kizara,,,,,
3818,tanga,wilaya ya korogwe,kwagunda,,,,,
3819,tanga,wilaya ya korogwe,kwashemshi,,,,,
3820,tanga,wilaya ya korogwe,lewa,,,,,
3821,tanga,wilaya ya korogwe,lutindi,,,,,
3822,tanga,wilaya ya korogwe,magamba kwa lukonge,,,,,
3823,tanga,wilaya ya korogwe,magila gereza,,,,,
3824,tanga,wilaya ya korogwe,magoma,,,,,
3825,tanga,wilaya ya korogwe,makumba,,,,,
3826,tanga,wilaya ya korogwe,makuyuni,,,,,
3827,tanga,wilaya ya korogwe,mashewa,,,,,
3828,tanga,wilaya ya korogwe,mazinde,,,,,
3829,tanga,wilaya ya korogwe,mgwashi,,,,,
3830,tanga,wilaya ya korogwe,mkalamo,,,,,
3831,tanga,wilaya ya korogwe,mkomazi,,,,,
3832,tanga,wilaya ya korogwe,mkumbara,,,,,
3833,tanga,wilaya ya korogwe,mlungui,,,,,
3834,tanga,wilaya ya korogwe,mnyuzi,,,,,
3835,tanga,wilaya ya korogwe,mombo,,,,,
3836,tanga,wilaya ya korogwe,mpale,,,,,
3837,tanga,wilaya ya korogwe,mswaha,,,,,
3838,tanga,wilaya ya korogwe,vugiri,,,,,
3839,tanga,wilaya ya lushoto,dule m,,,,,
3840,tanga,wilaya ya lushoto,gare,,,,,
3841,tanga,wilaya ya lushoto,hemtoye,,,,,
3842,tanga,wilaya ya lushoto,kilole,,,,,
3843,tanga,wilaya ya lushoto,kwai,,,,,
3844,tanga,wilaya ya lushoto,kwekanga,,,,,
3845,tanga,wilaya ya lushoto,kwemashai,,,,,
3846,tanga,wilaya ya lushoto,kwemshasha,,,,,
3847,tanga,wilaya ya lushoto,lukozi,,,,,
3848,tanga,wilaya ya lushoto,lunguza,,,,,
3849,tanga,wilaya ya lushoto,lushoto,,,,,
3850,tanga,wilaya ya lushoto,magamba,,,,,
3851,tanga,wilaya ya lushoto,makanya,,,,,
3852,tanga,wilaya ya lushoto,malibwi,,,,,
3853,tanga,wilaya ya lushoto,malindi,,,,,
3854,tanga,wilaya ya lushoto,manolo,,,,,
3855,tanga,wilaya ya lushoto,mbaramo,,,,,
3856,tanga,wilaya ya lushoto,mbaru,,,,,
3857,tanga,wilaya ya lushoto,mbwei,,,,,
3858,tanga,wilaya ya lushoto,migambo,,,,,
3859,tanga,wilaya ya lushoto,mlalo,,,,,
3860,tanga,wilaya ya lushoto,mlola,,,,,
3861,tanga,wilaya ya lushoto,mnazi,,,,,
3862,tanga,wilaya ya lushoto,mngaro,,,,,
3863,tanga,wilaya ya lushoto,mtae,,,,,
3864,tanga,wilaya ya lushoto,mwangoi,,,,,
3865,tanga,wilaya ya lushoto,ngulwi,,,,,
3866,tanga,wilaya ya lushoto,ngwelo,,,,,
3867,tanga,wilaya ya lushoto,rangwi,,,,,
3868,tanga,wilaya ya lushoto,shagayu,,,,,
3869,tanga,wilaya ya lushoto,shume,,,,,
3870,tanga,wilaya ya lushoto,sunga,,,,,
3871,tanga,wilaya ya lushoto,ubiri,,,,,
3872,tanga,wilaya ya mkinga,boma,,,,,
3873,tanga,wilaya ya mkinga,bosha,,,,,
3874,tanga,wilaya ya mkinga,bwiti,,,,,
3875,tanga,wilaya ya mkinga,daluni,,,,,
3876,tanga,wilaya ya mkinga,doda,,,,,
3877,tanga,wilaya ya mkinga,duga,,,,,
3878,tanga,wilaya ya mkinga,gombero,,,,,
3879,tanga,wilaya ya mkinga,kigongoi magharibi,,,,,
3880,tanga,wilaya ya mkinga,kigongoi mashariki,,,,,
3881,tanga,wilaya ya mkinga,kwale,,,,,
3882,tanga,wilaya ya mkinga,manza,,,,,
3883,tanga,wilaya ya mkinga,mapatano,,,,,
3884,tanga,wilaya ya mkinga,maramba,,,,,
3885,tanga,wilaya ya mkinga,mayomboni,,,,,
3886,tanga,wilaya ya mkinga,mhinduro,,,,,
3887,tanga,wilaya ya mkinga,mkinga,,,,,
3888,tanga,wilaya ya mkinga,mnyenzani,,,,,
3889,tanga,wilaya ya mkinga,moa,,,,,
3890,tanga,wilaya ya mkinga,mtimbwani,,,,,
3891,tanga,wilaya ya mkinga,mwakijembe,,,,,
3892,tanga,wilaya ya mkinga,parungu kasera,,,,,
3893,tanga,wilaya ya mkinga,sigaya,,,,,
3894,tanga,wilaya ya muheza,amani,,,,,
3895,tanga,wilaya ya muheza,bwembwera,,,,,
3896,tanga,wilaya ya muheza,genge,,,,,
3897,tanga,wilaya ya muheza,kicheba,,,,,
3898,tanga,wilaya ya muheza,kigombe,,,,,
3899,tanga,wilaya ya muheza,kilulu,,,,,
3900,tanga,wilaya ya muheza,kisiwani,,,,,
3901,tanga,wilaya ya muheza,kwabada,,,,,
3902,tanga,wilaya ya muheza,kwafungo,,,,,
3903,tanga,wilaya ya muheza,kwakifua,,,,,
3904,tanga,wilaya ya muheza,kwamkabala,,,,,
3905,tanga,wilaya ya muheza,kwemingoji,,,,,
3906,tanga,wilaya ya muheza,kwezitu,,,,,
3907,tanga,wilaya ya muheza,lusanga,,,,,
3908,tanga,wilaya ya muheza,magila,,,,,
3909,tanga,wilaya ya muheza,magoroto,,,,,
3910,tanga,wilaya ya muheza,majengo,,,,,
3911,tanga,wilaya ya muheza,makole,,,,,
3912,tanga,wilaya ya muheza,masuguru,,,,,
3913,tanga,wilaya ya muheza,mbaramo,,,,,
3914,tanga,wilaya ya muheza,mbomole,,,,,
3915,tanga,wilaya ya muheza,mhamba,,,,,
3916,tanga,wilaya ya muheza,misalai,,,,,
3917,tanga,wilaya ya muheza,misozwe,,,,,
3918,tanga,wilaya ya muheza,mkuzi,,,,,
3919,tanga,wilaya ya muheza,mlingano,,,,,
3920,tanga,wilaya ya muheza,mpapayu,,,,,
3921,tanga,wilaya ya muheza,mtindiro,,,,,
3922,tanga,wilaya ya muheza,ngomeni,,,,,
3923,tanga,wilaya ya muheza,nkumba,,,,,
3924,tanga,wilaya ya muheza,pande darajani,,,,,
3925,tanga,wilaya ya muheza,potwe,,,,,
3926,tanga,wilaya ya muheza,songa,,,,,
3927,tanga,wilaya ya muheza,tanganyika,,,,,
3928,tanga,wilaya ya muheza,tingeni,,,,,
3929,tanga,wilaya ya muheza,tongwe,,,,,
3930,tanga,wilaya ya muheza,zirai,,,,,
3931,tanga,wilaya ya pangani,bushiri,,,,,
3932,tanga,wilaya ya pangani,bweni,,,,,
3933,tanga,wilaya ya pangani,kimanga,,,,,
3934,tanga,wilaya ya pangani,kipumbwi,,,,,
3935,tanga,wilaya ya pangani,madanga,,,,,
3936,tanga,wilaya ya pangani,masaika,,,,,
3937,tanga,wilaya ya pangani,mikinguni,,,,,
3938,tanga,wilaya ya pangani,mkalamo,,,,,
3939,tanga,wilaya ya pangani,mkwaja,,,,,
3940,tanga,wilaya ya pangani,mwera,,,,,
3941,tanga,wilaya ya pangani,pangani magharibi,,,,,
3942,tanga,wilaya ya pangani,pangani mashariki,,,,,
3943,tanga,wilaya ya pangani,tungamaa,,,,,
3944,tanga,wilaya ya pangani,ubangaa,,,,,
